,Unnamed: 0.1,Unnamed: 0,index,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Site:Environmental Impact Total CO2 Emissions Carbon Equivalent Mass [kg](Hourly),WEST ZONE:Zone Air Temperature [C](TimeStep),EAST ZONE:Zone Air Temperature [C](TimeStep),WEST ZONE DEC OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),EAST AIR LOOP OUTLET NODE:System Node Setpoint Temperature [C](TimeStep),WEST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly),EAST ZONE SUPPLY FAN:Fan Air Mass Flow Rate [kg/s](Hourly)
8437,8437,8437,33751,12/18/2022 14:00,13.9,139423.8634,23.0406355,28.41007862,24.49091911,19.336075,10.411372,5.242446758,6.4728835
8438,8438,8438,33755,12/18/2022 15:00,15,142625.388,23.56970678,26.43269583,24.06222758,14.748206,14.245545,5.867080025,6.29601975
8439,8439,8439,33759,12/18/2022 16:00,14.4,143262.7644,23.67503708,22.29278825,26.5691451,11.890348,18.188962,5.381569758,5.79206325
8440,8440,8440,33763,12/18/2022 17:00,13.9,144273.3702,23.84204578,25.32732303,23.36892014,14.758257,10,5.441349017,6.3110685
8441,8441,8441,33767,12/18/2022 18:00,14.4,137426.7081,22.71059353,26.98539831,21.42762387,19.104269,10.035892,5.812359025,6.84278525
8442,8442,8442,33771,12/18/2022 19:00,13.9,117127.1651,19.35597143,24.26661141,28.27040056,12.045656,19.009029,5.713335517,5.08086225
8443,8443,8443,33775,12/18/2022 20:00,13.3,120644.0481,19.9371576,22.32601303,22.55646172,18.045274,10,5.712331008,6.4177345
8444,8444,8444,33779,12/18/2022 21:00,12.8,113609.4056,18.77464043,22.57912842,25.52087931,12.376621,15.283023,6.238913033,5.909849
8445,8445,8445,33783,12/18/2022 22:00,12.8,118757.3952,19.6253768,23.83115562,25.68504935,18.51469,10,5.216052,5.5114185
8446,8446,8446,33787,12/18/2022 23:00,12.2,109327.0073,18.06694826,26.58233327,20.62030715,17.709572,10.812744,5.406657258,5.374869
8447,8447,8447,33791,12/19/2022 0:00,12.2,110670.4188,18.28895512,24.57451765,22.49146019,16.277258,14.744419,5.553075267,5.783447
8448,8448,8448,33795,12/19/2022 1:00,11.7,85942.7505,14.20255858,24.93784953,28.37170163,15.19487,17.818149,6.099067525,5.83598675
